"","auto_id","Scientific.name_TBNinfra","Scientific.name_RLinfra","Chinese.common.name_RL","category_TWRL","Version","criteria_TWRL","taxon_group_TWRL","name_code_TWRL","taxon_rank_TWRL","tp_tid_infra","ra_tid_infra","taibnet_namecode_infra","uuid_infra","rank_infra","Scientific.name_TBN","Scientific.name_RL","tp_tid_species","ra_tid_species","taibnet_namecode_species","uuid_species","rank_species"
"563",557,"Sphenomorphus indicus","Sphenomorphus indicus","印度蜓蜥","NLC","v1080131"," ","reptile","380697","species",380697,380697,380697,"09fff617-7cfd-4978-96bf-e87fcd262751","species","Sphenomorphus indicus","Sphenomorphus indicus",380697,380697,380697,"09fff617-7cfd-4978-96bf-e87fcd262751","species"
"564",558,"Sphenomorphus taiwanensis","Sphenomorphus taiwanensis","臺灣蜓蜥","NLC","v1080131"," ","reptile","380699","species",380699,380699,380699,"8b007610-14d4-4254-b052-66afa50d18d2","species","Sphenomorphus taiwanensis","Sphenomorphus taiwanensis",380699,380699,380699,"8b007610-14d4-4254-b052-66afa50d18d2","species"
"565",559,"Ramphotyphlops braminus","Indotyphlops braminus","鉤盲蛇","NLC","v1080131"," ","reptile","380700","species",380700,380700,380700,"95587842-c654-4f20-a297-229dc4cc49fa","species","Ramphotyphlops braminus","Indotyphlops braminus",380700,380700,380700,"95587842-c654-4f20-a297-229dc4cc49fa","species"
"566",560,"Achalinus formosanus formosanus","Achalinus formosanus formosanus","臺灣標蛇","NLC","v1080131"," ","reptile","380628","infraspecies",NA,NA,NA," "," ","Achalinus formosanus","Achalinus formosanus",380628,380628,380628,"d348ba61-0bed-467a-a2b3-4bb7b4a826f0","species"
"567",561,"Achalinus niger","Achalinus niger","標蛇","NLC","v1080131"," ","reptile","380629","species",380629,380629,380629,"2c477dd1-88b2-49d3-b072-8a72bf225ad7","species","Achalinus niger","Achalinus niger",380629,380629,380629,"2c477dd1-88b2-49d3-b072-8a72bf225ad7","species"
"568",562,"Amphiesma stolatum","Amphiesma stolatum","花浪蛇","NLC","v1080131"," ","reptile","380632","species",380632,380632,380632,"8be06967-5e75-409e-b385-370f62584df9","species","Amphiesma stolatum","Amphiesma stolatum",380632,380632,380632,"8be06967-5e75-409e-b385-370f62584df9","species"
"569",563,"Boiga kraepelini","Boiga kraepelini","大頭蛇","NLC","v1080131"," ","reptile","380633","species",380633,380633,380633,"3befed95-7127-4a55-93e4-fb9d4625125b","species","Boiga kraepelini","Boiga kraepelini",380633,380633,380633,"3befed95-7127-4a55-93e4-fb9d4625125b","species"
"570",564,"Calamaria pavimentata pavimentata","Calamaria pavimentata pavimentata","鐵線蛇","NLC","v1080131"," ","reptile","380634","infraspecies",NA,NA,NA," "," ","Calamaria pavimentata","Calamaria pavimentata",380634,380634,380634,"774fb097-6a9c-4e9e-82ed-cb83fc287d6c","species"
"571",565,"Cyclophiops major","Cyclophiops major","青蛇","NLC","v1080131"," ","reptile","380635","species",380635,380635,380635,"a5ebe9d2-8bc9-454d-92fa-6d4720587a58","species","Cyclophiops major","Cyclophiops major",380635,380635,380635,"a5ebe9d2-8bc9-454d-92fa-6d4720587a58","species"
"572",566,"Elaphe carinata","Elaphe carinata","王錦蛇","NLC","v1080131"," ","reptile","380637","species",380637,380637,380637,"51cbc525-33be-4ffa-a5b3-ae081ab93733","species","Elaphe carinata","Elaphe carinata",380637,380637,380637,"51cbc525-33be-4ffa-a5b3-ae081ab93733","species"
"573",567,"Euprepiophis mandarinus","Euprepiophis mandarinus","玉斑錦蛇","NLC","v1080131"," ","reptile","427266","species",427266,427266,427266,"dcdffc54-2f92-48ec-9543-c7f59f53d73f","species","Euprepiophis mandarinus","Euprepiophis mandarinus",427266,427266,427266,"dcdffc54-2f92-48ec-9543-c7f59f53d73f","species"
"574",568,"Amphiesma sauteri sauteri","Hebius sauteri","梭德氏遊蛇","NLC","v1080131"," ","reptile","433245","species",380631,380631,380631,"89bf77af-cc15-44f6-bff4-a12ee7a03900","infraspecies","Amphiesma sauteri","Hebius sauteri",1023543,1023543,NA,"a71be31f-3f0d-4f5e-8a7a-e5fc42f71134","species"
"575",569,"Lycodon rufozonatus rufozonatus","Lycodon rufozonatus rufozonatus","紅斑蛇","NLC","v1080131"," ","reptile","380636","infraspecies",NA,NA,NA," "," ","Lycodon rufozonatus","Lycodon rufozonatus",380636,380636,380636,"a8553e83-ae11-49e0-9867-0cfb0fe2a6e0","species"
"576",570,"Lycodon ruhstrati ruhstrati","Lycodon ruhstrati ruhstrati","白梅花蛇","NLC","v1080131"," ","reptile","380644","infraspecies",NA,NA,NA," "," ","Lycodon ruhstrati","Lycodon ruhstrati",380644,380644,380644,"1bc162c5-fbaf-4be3-b925-843da235a6b6","species"
"577",571,"Macropisthodon rudis rudis","Macropisthodon rudis rudis","擬龜殼花","NLC","v1080131"," ","reptile","380645","infraspecies",NA,NA,NA," "," ","Macropisthodon rudis","Macropisthodon rudis",380645,380645,380645,"47978396-8340-4201-a766-c3c79e9bd4c1","species"
"578",572,"Oligodon formosanus","Oligodon formosanus","赤背松柏根","NLC","v1080131"," ","reptile","380646","species",380646,380646,380646,"30201913-8f51-41ab-b7b1-33ef7c228dfb","species","Oligodon formosanus","Oligodon formosanus",380646,380646,380646,"30201913-8f51-41ab-b7b1-33ef7c228dfb","species"
"579",573,"Oreocryptophis porphyraceus kawakamii","Oreocryptophis porphyraceus kawakamii","紅竹蛇","NLC","v1080131"," ","reptile","427267","infraspecies",427267,427267,427267,"7d58718c-51e3-4a75-a4a4-cd1a77cfcc99","infraspecies","Oreocryptophis porphyraceus","Oreocryptophis porphyraceus",1025005,1025005,NA,"7de37932-20d8-41fd-bd8d-a803c5b15854","species"
"580",574,"Orthriophis taeniurus friesi","Orthriophis taeniurus friesi","臺灣黑眉錦蛇","NLC","v1080131"," ","reptile","421726","infraspecies",421726,421726,421726,"783f844c-d41c-4b40-a017-54ec9c5ca766","infraspecies","Orthriophis taeniurus","Orthriophis taeniurus",1025024,1025024,NA,"a0624436-a49d-457c-b491-dc61406d49c3","species"
"581",575,"Psammodynastes pulverulentus","Psammodynastes pulverulentus","茶斑蛇","NLC","v1080131"," ","reptile","380650","species",380650,380650,380650,"a8a7d3a2-76b2-4f91-925f-6e7028150446","species","Psammodynastes pulverulentus","Psammodynastes pulverulentus",380650,380650,380650,"a8a7d3a2-76b2-4f91-925f-6e7028150446","species"
"582",576,"Pseudoxenodon stejnegeri stejnegeri","Pseudoxenodon stejnegeri stejnegeri","史丹吉氏斜鱗蛇","NLC","v1080131"," ","reptile","380651","infraspecies",NA,NA,NA," "," ","Pseudoxenodon stejnegeri","Pseudoxenodon stejnegeri",380651,380651,380651,"938b3d6e-65cc-44b3-a0f5-f3de6cc57ef0","species"
"583",577,"Zaocys dhumnades","Ptyas dhumnades","過山刀","NLC","v1080131"," ","reptile","380660","species",380660,380660,380660,"1e9afb42-367f-471d-af20-50b7011c9e40","species","Zaocys dhumnades","Ptyas dhumnades",380660,380660,380660,"1e9afb42-367f-471d-af20-50b7011c9e40","species"
"584",578,"Ptyas korros","Ptyas korros","細紋南蛇","NLC","v1080131"," ","reptile","380652","species",380652,380652,380652,"34b52900-53c4-422f-b353-5d2de3f1f60f","species","Ptyas korros","Ptyas korros",380652,380652,380652,"34b52900-53c4-422f-b353-5d2de3f1f60f","species"
"585",579,"Ptyas mucosus","Ptyas mucosa","南蛇","NLC","v1080131"," ","reptile","380653","species",380653,380653,380653,"d0a1fd02-c836-4e09-8f06-287438b6bcc5","species","Ptyas mucosus","Ptyas mucosa",380653,380653,380653,"d0a1fd02-c836-4e09-8f06-287438b6bcc5","species"
"586",580,"Rhabdophis swinhonis","Rhabdophis swinhonis","斯文豪氏遊蛇","NLC","v1080131"," ","reptile","380654","species",380654,380654,380654,"4b1343f3-89a6-484f-bad3-76956a3776de","species","Rhabdophis swinhonis","Rhabdophis swinhonis",380654,380654,380654,"4b1343f3-89a6-484f-bad3-76956a3776de","species"
"587",581,"Rhabdophis tigrinus formosanus","Rhabdophis tigrinus formosanus","虎斑頸槽蛇臺灣亞種","NLC","v1080131"," ","reptile","380655","infraspecies",380655,380655,380655,"6c246f9d-d2c8-49a5-9535-13ba45b62cb2","infraspecies","Rhabdophis tigrinus","Rhabdophis tigrinus",1025398,1025398,NA,"634de9d3-0592-4573-b730-a6fcc9a24e8a","species"
"588",582,"Sibynophis chinensis chinensis","Sibynophis chinensis chinensis","黑頭蛇","NLC","v1080131"," ","reptile","380656","infraspecies",NA,NA,NA," "," ","Sibynophis chinensis","Sibynophis chinensis",380656,380656,380656,"c35a686b-be3e-4cb5-8502-238920a34c28","species"
"589",583,"Xenochrophis piscator","Xenochrophis piscator","草花蛇","NLC","v1080131"," ","reptile","380659","species",380659,380659,380659,"b065f5f5-3bee-482b-9f1a-6015fcac5b19","species","Xenochrophis piscator","Xenochrophis piscator",380659,380659,380659,"b065f5f5-3bee-482b-9f1a-6015fcac5b19","species"
"590",584,"Bungarus multicinctus multicinctus","Bungarus multicinctus multicinctus","雨傘節","NLC","v1080131"," ","reptile","380661","infraspecies",NA,NA,NA," "," ","Bungarus multicinctus","Bungarus multicinctus",380661,380661,380661,"3acaf9a3-16e8-4d2d-be7b-b1d8fa293456","species"
"591",585,"Naja atra","Naja atra","眼鏡蛇","NLC","v1080131"," ","reptile","380664","species",380664,380664,380664,"4eb2f8d6-c656-452a-8fcf-bf34d9f6f2a4","species","Naja atra","Naja atra",380664,380664,380664,"4eb2f8d6-c656-452a-8fcf-bf34d9f6f2a4","species"
"592",586,"Sinomicrurus hatori","Sinomicrurus hatori","羽鳥氏帶紋赤蛇","NLC","v1080131"," ","reptile","421733","species",421733,421733,421733,"40357714-5163-42fb-a0b0-fae001cf30d4","species","Sinomicrurus hatori","Sinomicrurus hatori",421733,421733,421733,"40357714-5163-42fb-a0b0-fae001cf30d4","species"
"593",587,"Sinomicrurus macclellandi swinhoei","Sinomicrurus macclellandi swinhoei","環紋赤蛇","NLC","v1080131"," ","reptile","421734","infraspecies",421734,421734,421734,"0d9752bf-7b08-4baf-ab24-3fd740972a57","infraspecies","Sinomicrurus macclellandi","Sinomicrurus macclellandi",1025481,1025481,NA,"6cd76c8f-05b6-497d-bbf4-505334c1beac","species"
"594",588,"Sinomicrurus sauteri","Sinomicrurus sauteri","梭德氏帶紋赤蛇","NLC","v1080131"," ","reptile","421735","species",421735,421735,421735,"fa0528e2-44f5-442e-93ec-782a6bdc6eca","species","Sinomicrurus sauteri","Sinomicrurus sauteri",421735,421735,421735,"fa0528e2-44f5-442e-93ec-782a6bdc6eca","species"
"595",589,"Daboia siamensis","Daboia siamensis","鎖蛇","NLC","v1080131"," ","reptile","427241","species",427241,427241,427241,"a26247d3-879c-4272-a5c8-504f54654f50","species","Daboia siamensis","Daboia siamensis",427241,427241,427241,"a26247d3-879c-4272-a5c8-504f54654f50","species"
"596",590,"Deinagkistrodon acutus","Deinagkistrodon acutus","百步蛇","NLC","v1080131"," ","reptile","380702","species",380702,380702,380702,"1e885a7c-5dfd-46f1-a141-658c4d403dbd","species","Deinagkistrodon acutus","Deinagkistrodon acutus",380702,380702,380702,"1e885a7c-5dfd-46f1-a141-658c4d403dbd","species"
"597",591,"Ovophis monticola makazayazaya","Ovophis makazayazaya","瑪家山龜殼花","NLC","v1080131"," ","reptile","380703","species",380703,380703,380703,"6dbbc84d-3a32-46c5-9d72-b1d7663a76d2","infraspecies","Ovophis monticola","Ovophis makazayazaya",1025036,1025036,NA,"37f0c327-4e6e-4dea-ba9f-61e3ea1da59e","species"
"598",592,"Protobothrops mucrosquamatus","Protobothrops mucrosquamatus","龜殼花","NLC","v1080131"," ","reptile","427240","species",427240,427240,427240,"6f7f1568-39e7-461b-b5e2-94b67917db63","species","Protobothrops mucrosquamatus","Protobothrops mucrosquamatus",427240,427240,427240,"6f7f1568-39e7-461b-b5e2-94b67917db63","species"
"599",593,"Trimeresurus gracilis","Trimeresurus gracilis","菊池氏龜殼花","NLC","v1080131"," ","reptile","380704","species",380704,380704,380704,"4cd602c8-af4c-4e47-b2af-f85e5c48218f","species","Trimeresurus gracilis","Trimeresurus gracilis",380704,380704,380704,"4cd602c8-af4c-4e47-b2af-f85e5c48218f","species"
"600",594,"Trimeresurus stejnegeri stejnegeri","Trimeresurus stejnegeri stejnegeri","赤尾青竹絲","NLC","v1080131"," ","reptile","380706","infraspecies",NA,NA,NA," "," ","Trimeresurus stejnegeri","Trimeresurus stejnegeri",380706,380706,380706,"a6fc0c54-c0bd-40ee-8494-bd4f1defd8f0","species"
"601",595,"Dopasia harti","Dopasia harti","哈特氏蛇蜥","NDD","v1080131"," ","reptile","380627","species",380627,380627,380627,"6b3d895e-4eb2-45d2-b88d-a2d2342c8c6e","species","Dopasia harti","Dopasia harti",380627,380627,380627,"6b3d895e-4eb2-45d2-b88d-a2d2342c8c6e","species"
"602",596,"Japalura luei","Japalura luei","呂氏攀蜥","NDD","v1080131"," ","reptile","380622","species",380622,380622,380622,"b4a0f603-12e1-4f0e-8560-450ed055fa09","species","Japalura luei","Japalura luei",380622,380622,380622,"b4a0f603-12e1-4f0e-8560-450ed055fa09","species"
"603",597,"Gehyra mutilata","Gehyra mutilata","截趾虎","NDD","v1080131"," ","reptile","380665","species",380665,380665,380665,"74a5b53d-11b7-4740-955d-6587995d5793","species","Gehyra mutilata","Gehyra mutilata",380665,380665,380665,"74a5b53d-11b7-4740-955d-6587995d5793","species"
"604",598,"Gekko kikuchii","Gekko kikuchii","菊池氏壁虎","NDD","v1080131"," ","reptile","380667","species",380667,380667,380667,"b918cdac-a9ef-4f60-b396-d3cad83ef45c","species","Gekko kikuchii","Gekko kikuchii",380667,380667,380667,"b918cdac-a9ef-4f60-b396-d3cad83ef45c","species"
"605",599,"Hemiphyllodactylus typus","Hemiphyllodactylus typus","半葉趾虎","NDD","v1080131"," ","reptile","380672","species",380672,380672,380672,"eea05d43-5895-4d78-a647-397b351e274b","species","Hemiphyllodactylus typus","Hemiphyllodactylus typus",380672,380672,380672,"eea05d43-5895-4d78-a647-397b351e274b","species"
"606",600,"Lepidodactylus lugubris","Lepidodactylus lugubris","鱗趾虎","NDD","v1080131"," ","reptile","380673","species",380673,380673,380673,"829f3f60-a99e-418d-b771-8989e34f62b3","species","Lepidodactylus lugubris","Lepidodactylus lugubris",380673,380673,380673,"829f3f60-a99e-418d-b771-8989e34f62b3","species"
"607",601,"Lepidodactylus yami","Lepidodactylus yami","雅美鱗趾虎","NDD","v1080131"," ","reptile","380674","species",380674,380674,380674,"6b9bc28a-2fce-4322-83bf-1020c36030a0","species","Lepidodactylus yami","Lepidodactylus yami",380674,380674,380674,"6b9bc28a-2fce-4322-83bf-1020c36030a0","species"
"608",602,"Takydromus formosanus","Takydromus formosanus","臺灣草蜥","NDD","v1080131"," ","reptile","380683","species",380683,380683,380683,"28c3ac47-08cf-48d6-a709-58a379b27798","species","Takydromus formosanus","Takydromus formosanus",380683,380683,380683,"28c3ac47-08cf-48d6-a709-58a379b27798","species"
"609",603,"Takydromus luyeanus","Takydromus luyeanus","鹿野草蜥","NDD","v1080131"," ","reptile","421724","species",421724,421724,421724,"5d6932b1-85be-48b6-bbf1-3ce9baac83d5","species","Takydromus luyeanus","Takydromus luyeanus",421724,421724,421724,"5d6932b1-85be-48b6-bbf1-3ce9baac83d5","species"
"610",604,"Takydromus sauteri","Takydromus sauteri","梭德氏草蜥","NDD","v1080131"," ","reptile","380686","species",380686,380686,380686,"dfcd02f0-bb59-43e0-b035-f72509ec1822","species","Takydromus sauteri","Takydromus sauteri",380686,380686,380686,"dfcd02f0-bb59-43e0-b035-f72509ec1822","species"
"611",605,"Takydromus septentrionalis","Takydromus septentrionalis","北草蜥","NDD","v1080131"," ","reptile","380687","species",380687,380687,380687,"10b6ef03-d72f-406f-ab21-14a5b644dee5","species","Takydromus septentrionalis","Takydromus septentrionalis",380687,380687,380687,"10b6ef03-d72f-406f-ab21-14a5b644dee5","species"
"612",606,"Takydromus viridipunctatus","Takydromus viridipunctatus","翠斑草蜥","NDD","v1080131"," ","reptile","421729","species",421729,421729,421729,"8b7b627d-15c1-4126-86ce-2fafc4b61dd0","species","Takydromus viridipunctatus","Takydromus viridipunctatus",421729,421729,421729,"8b7b627d-15c1-4126-86ce-2fafc4b61dd0","species"
"613",607,"Ateuchosaurus chinensis","Ateuchosaurus chinensis","中國光蜥","NDD","v1080131"," ","reptile","380689","species",380689,380689,380689,"1cf088a6-77a9-42eb-b062-70826006ed66","species","Ateuchosaurus chinensis","Ateuchosaurus chinensis",380689,380689,380689,"1cf088a6-77a9-42eb-b062-70826006ed66","species"
"614",608,"Eutropis cumingi","Eutropis cumingi","庫氏真稜蜥","NDD","v1080131"," ","reptile","421736","species",421736,421736,421736,"fdb1f11f-1f55-49ae-94f8-74c5c5c5fd55","species","Eutropis cumingi","Eutropis cumingi",421736,421736,421736,"fdb1f11f-1f55-49ae-94f8-74c5c5c5fd55","species"
"615",609,"Eutropis multicarinata borealis","Eutropis multicarinata borealis","多稜真棱蜥","NDD","v1080131"," ","reptile","421742","infraspecies",421742,421742,421742,"d6b0b6ad-26bf-42a8-a7a8-1fda175dbf72","infraspecies","Eutropis multicarinata","Eutropis multicarinata",1024343,1024343,NA,"d223bcc0-c3ca-425d-9459-a0229de04ddd","species"
"616",610,"Plestiodon chinensis chinensis","Plestiodon chinensis chinensis","中國石龍子指名亞種","NDD","v1080131"," ","reptile","380691","infraspecies",380691,380691,380691,"1c8718da-9bb5-4974-ac79-ae39d35225dd","infraspecies","Plestiodon chinensis","Plestiodon chinensis",1025258,1025258,NA,"c405a9d0-fd1d-4d93-afd5-99972e363790","species"
"617",611,"Plestiodon chinensis leucostictus","Plestiodon chinensis leucostictus","中國石龍子白斑亞種","NDD","v1080131"," ","reptile","421740","infraspecies",421740,421740,421740,"76646403-513b-46b2-9847-e08556c6d6aa","infraspecies","Plestiodon chinensis","Plestiodon chinensis",1025258,1025258,NA,"c405a9d0-fd1d-4d93-afd5-99972e363790","species"
"618",612,"Gonyosoma frenatus","Gonyosoma frenatus","灰腹綠錦蛇","NDD","v1080131"," ","reptile","421737","species",421737,421737,421737,"479ef797-d299-468c-aa96-aeb5b6fbf8b3","species","Gonyosoma frenatus","Gonyosoma frenatus",421737,421737,421737,"479ef797-d299-468c-aa96-aeb5b6fbf8b3","species"
"619",613,"Oligodon ornatus","Oligodon ornatus","赤腹松柏根","NDD","v1080131"," ","reptile","380647","species",380647,380647,380647,"5b386059-7265-4039-9239-43bb49235fdc","species","Oligodon ornatus","Oligodon ornatus",380647,380647,380647,"5b386059-7265-4039-9239-43bb49235fdc","species"
"620",614,"Pareas atayal","Pareas atayal","泰雅鈍頭蛇","NDD","v1080131"," ","reptile","430311","species",430311,430311,430311,"b6cbb8e2-8c0b-4a4a-a353-7206a3ef9fa4","species","Pareas atayal","Pareas atayal",430311,430311,430311,"b6cbb8e2-8c0b-4a4a-a353-7206a3ef9fa4","species"
"621",615,"Pareas formosensis","Pareas formosensis","臺灣鈍頭蛇","NDD","v1080131"," ","reptile","380648","species",380648,380648,380648,"36df148e-4ab3-4570-987d-3ac6697a1f81","species","Pareas formosensis","Pareas formosensis",380648,380648,380648,"36df148e-4ab3-4570-987d-3ac6697a1f81","species"
"622",616,"Pareas komaii","Pareas komaii","駒井氏鈍頭蛇","NDD","v1080131"," ","reptile","Rep-Syn-12696","species",1015575,1015575,NA,"9c90875f-70d1-4d70-b769-adc73d1c4b0d","species","Pareas komaii","Pareas komaii",1015575,1015575,NA,"9c90875f-70d1-4d70-b769-adc73d1c4b0d","species"
"623",617,"Plagiopholis styani","Plagiopholis styani","福建頸斑蛇","NDD","v1080131"," ","reptile","380649","species",380649,380649,380649,"e1dd4255-153a-46a5-bc94-4af831c4331b","species","Plagiopholis styani","Plagiopholis styani",380649,380649,380649,"e1dd4255-153a-46a5-bc94-4af831c4331b","species"
"624",618,"Sinonatrix annularis","Sinonatrix annularis","赤腹遊蛇","NDD","v1080131"," ","reptile","380657","species",380657,380657,380657,"1638a432-d2fd-473f-bac2-5c1fe2a70c20","species","Sinonatrix annularis","Sinonatrix annularis",380657,380657,380657,"1638a432-d2fd-473f-bac2-5c1fe2a70c20","species"
